sigla_uf,situacao_domicilio,comodos,condicao_domicilio,banheiros,moradores,homens,mulheres,agua,coleta_lixo,iluminacao,radio,geladeira,videocassete,maquina_lavar,microondas,telefone,computador,televisores,automoveis,ar_condicionado,iluminacao_publica,pavimentacao,rendimento
AC,1,5,1,1,1,1,0,1,1,1,2,1,2,2,2,1,2,1,0,0,1,3,151
AC,1,2,1,0,6,5,1,3,5,2,2,2,2,2,2,2,2,0,0,0,6,3,200
AC,1,2,1,0,6,1,5,3,1,1,2,2,2,2,2,2,2,0,0,0,6,3,711
AC,1,4,1,0,3,2,1,2,1,1,1,1,2,2,2,2,2,1,1,0,3,3,160
AC,1,5,1,0,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,0,2,3,791
AC,1,2,1,0,1,1,0,2,3,1,2,2,2,2,2,2,2,1,0,0,1,3,600
AC,1,5,1,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,0,2,2,3,1448
AC,1,2,1,0,5,2,3,2,3,1,1,1,2,2,2,2,2,1,0,0,5,3,250
AC,1,5,1,1,2,1,1,2,3,1,1,1,2,1,2,2,2,1,0,0,2,3,666
AC,1,3,4,0,2,1,1,2,5,1,1,1,2,2,2,2,2,1,0,0,2,3,151
AC,1,4,1,0,5,3,2,2,3,1,2,1,2,2,2,1,2,1,0,0,5,1,150
AC,1,3,1,0,1,1,0,1,1,1,1,1,2,2,2,1,2,1,1,0,1,1,300
AC,1,3,1,0,2,1,1,1,6,1,2,2,2,2,2,2,2,0,0,0,2,1,250
AC,1,2,1,0,1,1,0,1,6,1,1,1,2,2,2,2,2,2,0,0,1,1,147
AC,1,4,1,0,1,1,0,2,3,1,1,1,2,2,2,2,2,0,0,0,1,1,302
AC,1,3,1,0,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,0,2,3,166
AC,1,3,1,0,4,2,2,1,6,1,2,1,2,2,2,2,2,0,0,0,4,3,302
AC,1,3,1,0,1,0,1,1,6,1,1,2,2,1,2,2,2,1,2,0,1,3,40
AC,1,4,1,0,3,1,2,1,1,1,1,1,2,2,2,1,2,1,0,0,3,3,1600
AC,1,5,1,0,3,2,1,1,2,1,2,1,2,2,2,2,2,2,0,0,3,3,421
AC,1,3,1,0,4,3,1,3,6,1,1,1,2,2,2,2,2,1,0,0,4,3,300
AC,1,2,1,0,6,1,5,1,6,1,2,1,2,2,2,2,2,1,0,0,6,3,151
AC,1,2,1,0,1,0,1,2,1,2,1,2,2,2,2,2,2,3,0,0,1,3,152
AC,1,4,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,0,0,2,3,151
AC,1,2,6,0,4,1,3,2,1,1,1,2,2,2,2,2,2,1,0,0,4,3,239
AC,1,3,1,0,3,2,1,2,1,1,1,2,2,2,2,2,2,1,0,0,3,3,500
AC,1,3,1,0,5,4,1,2,1,1,2,2,2,2,2,2,2,1,0,0,5,3,151
AC,1,3,1,0,4,2,2,2,3,1,1,1,2,2,2,2,2,1,0,0,4,3,150
AC,1,4,1,0,6,3,3,2,5,2,2,2,2,2,2,2,2,1,0,0,6,9,151
AC,1,4,1,0,2,1,1,2,1,1,2,1,2,2,2,2,2,0,0,0,2,3,302
AC,1,2,1,0,1,1,0,3,3,2,2,2,2,2,2,2,2,0,0,0,1,3,251
AC,1,4,1,1,4,0,4,2,3,1,1,2,2,2,2,2,2,1,0,0,4,3,180
AC,1,3,1,0,5,2,3,3,1,2,2,2,2,2,2,2,2,1,0,0,5,3,80
AC,1,7,1,1,9,4,5,2,1,1,1,1,2,2,2,1,2,2,0,0,9,3,1746
AC,1,5,1,1,4,2,2,2,1,1,1,1,1,2,2,1,1,1,0,0,4,3,1500
AC,1,3,1,1,3,0,3,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,453
AC,1,4,1,0,2,1,1,2,1,1,1,1,2,2,2,1,2,1,0,0,2,3,151
AC,1,4,1,0,5,2,3,2,1,1,1,1,2,2,2,2,2,1,0,0,5,2,604
AC,1,5,1,0,4,3,1,2,1,1,1,1,2,2,2,1,2,1,0,0,4,3,451
AC,1,4,1,0,5,2,3,2,1,2,1,2,2,2,2,2,2,1,0,0,5,3,200
AC,1,4,1,0,5,1,4,2,1,1,1,1,2,2,2,2,2,0,0,0,5,3,0
AC,1,4,1,0,4,2,2,2,1,1,1,2,2,2,2,2,2,1,0,0,4,9,230
AC,1,4,5,0,4,2,2,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,490
AC,1,4,1,0,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,2,532
AC,1,4,1,0,3,2,1,2,1,1,1,1,2,2,2,1,2,1,0,0,3,2,453
AC,1,4,1,1,4,1,3,2,1,1,1,1,2,2,2,1,2,1,0,0,4,2,1200
AC,1,7,1,1,6,4,2,2,1,1,2,1,2,2,2,1,2,3,0,0,6,1,393
AC,1,6,1,1,4,2,2,2,1,1,1,1,2,1,2,1,2,1,0,0,4,1,923
AC,1,4,1,0,5,4,1,2,5,2,1,2,2,2,2,2,2,0,0,0,5,3,210
AC,1,3,2,0,4,2,2,2,3,2,2,2,2,2,2,2,2,0,0,0,4,3,181
AC,1,4,1,1,4,2,2,2,1,1,1,1,2,2,2,1,2,3,1,0,4,1,1928
AC,1,7,1,1,2,0,2,2,1,1,2,1,2,2,2,1,2,1,0,0,2,1,1850
AC,1,4,1,1,1,0,1,2,1,1,2,1,2,2,2,2,2,1,0,0,1,1,500
AC,1,5,1,1,5,1,4,2,1,1,1,1,2,2,2,1,2,2,0,0,5,1,851
AC,1,8,1,2,4,2,2,2,1,1,1,1,2,2,2,1,2,1,0,0,4,1,450
AC,1,5,1,0,3,1,2,1,1,1,2,1,1,2,1,1,2,1,1,0,3,1,650
AC,1,5,1,1,1,1,0,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,700
AC,1,5,1,0,2,0,2,1,1,1,1,1,2,2,2,1,2,1,0,0,2,1,151
AC,1,6,1,0,3,1,2,1,1,1,1,1,2,2,2,1,2,1,0,0,3,9,700
AC,1,5,1,1,7,2,5,2,1,1,1,1,2,2,2,2,2,1,0,0,7,3,451
AC,1,4,3,0,3,2,1,1,1,1,1,1,2,2,2,1,2,1,0,0,3,3,150
AC,1,4,1,0,2,1,1,1,1,1,1,1,2,2,2,2,2,1,0,0,2,3,453
AC,1,3,1,0,3,2,1,1,1,1,2,1,2,2,2,2,2,1,0,0,3,3,451
AC,1,2,1,0,6,4,2,1,7,1,2,2,2,2,2,2,2,1,0,0,6,2,0
AC,1,4,1,0,5,3,2,2,1,1,1,2,2,2,2,2,2,1,0,0,5,2,100
AC,1,4,1,0,5,2,3,1,1,1,2,1,2,2,2,2,2,1,0,0,5,2,553
AC,1,5,1,0,4,1,3,1,1,1,1,1,2,2,2,1,2,1,0,0,4,2,472
AC,1,5,1,0,12,3,9,3,7,2,2,2,2,2,2,2,2,0,0,0,12,3,271
AC,1,2,3,0,3,1,2,2,1,1,2,2,2,2,2,2,2,1,0,0,3,3,250
AC,1,4,1,0,5,2,3,2,5,1,1,1,2,2,2,1,2,1,0,0,5,3,600
AC,1,3,1,0,1,0,1,1,3,1,1,1,2,2,2,2,2,1,0,0,1,3,0
AC,1,3,1,0,3,1,2,1,1,1,2,1,1,1,2,2,2,1,0,0,3,3,685
AC,1,3,1,0,4,3,1,2,3,1,1,1,2,2,2,2,2,2,0,0,4,3,200
AC,1,4,1,0,4,1,3,1,1,1,2,1,2,2,2,2,2,1,0,0,4,3,251
AC,1,7,1,1,3,1,2,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,477
AC,1,4,1,0,2,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,2,9,453
AC,1,5,1,0,2,1,1,2,3,1,1,1,2,2,2,2,2,1,0,0,2,9,302
AC,1,3,1,0,1,0,1,2,6,1,2,2,2,2,2,2,2,0,0,0,1,9,151
AC,1,4,1,0,4,2,2,3,3,2,1,1,2,2,2,2,2,7,1,0,4,9,302
AC,1,5,1,0,7,4,3,2,1,1,1,1,2,2,2,1,2,1,0,0,7,3,301
AC,1,4,1,0,3,1,2,3,5,1,1,1,2,2,2,1,2,1,0,0,3,3,151
AC,1,4,3,0,3,1,2,2,1,1,1,1,2,2,2,2,2,1,0,0,3,3,460
AC,1,4,1,1,5,2,3,1,1,1,2,1,2,2,2,2,2,2,0,0,5,2,786
AC,1,3,1,0,3,1,2,1,1,1,1,2,2,2,2,2,2,1,0,0,3,2,50
AC,1,4,1,1,4,1,3,1,1,1,1,1,2,2,2,2,2,1,0,0,4,2,211
AC,1,5,1,1,11,5,6,1,1,1,2,1,2,2,2,1,2,1,0,0,11,2,1716
AC,1,7,1,1,5,3,2,2,3,1,1,1,1,2,2,1,2,2,0,1,5,2,680
AC,1,5,1,0,6,4,2,2,1,1,1,1,2,2,2,2,2,1,0,0,6,2,1200
AC,1,4,1,0,4,2,2,2,3,1,2,2,2,2,2,2,2,2,0,0,4,3,260
AC,1,5,1,0,5,3,2,2,1,1,2,2,1,2,2,1,2,1,0,0,5,3,300
AC,1,5,1,1,1,0,1,2,3,1,2,1,1,2,2,1,2,1,0,0,1,3,1240
AC,1,4,1,0,4,3,1,1,1,1,1,1,2,2,2,2,2,1,0,0,4,3,251
AC,1,3,3,0,3,2,1,1,1,1,1,1,2,2,2,2,2,1,0,0,3,3,700
AC,1,3,1,0,2,1,1,3,3,2,2,2,2,2,2,2,2,0,0,0,2,3,150
AC,1,4,1,1,1,0,1,2,1,1,1,1,2,2,2,1,2,1,0,0,1,3,570
AC,1,4,1,0,4,3,1,2,1,1,1,1,2,2,2,2,2,0,0,0,4,3,351
AC,1,13,1,5,8,6,2,2,1,1,1,1,1,2,1,1,1,4,3,5,8,3,6250
AC,1,1,3,0,3,2,1,1,2,1,2,2,2,2,2,2,2,1,0,0,3,3,532
AC,1,10,5,2,4,3,1,2,1,1,1,1,1,1,1,1,2,2,1,1,4,1,25000
AC,1,1,3,0,1,1,0,3,6,1,2,2,2,2,2,2,2,1,0,0,1,1,35
AC,1,4,1,0,4,3,1,3,1,1,2,2,2,2,2,2,2,0,0,0,4,1,300
AC,1,4,1,0,5,2,3,3,6,1,1,1,2,2,2,2,2,1,0,0,5,1,200
AC,1,1,1,0,5,2,3,3,4,1,2,2,2,2,2,2,2,1,0,0,5,3,1281
AC,1,1,1,0,3,2,1,3,1,1,1,2,2,2,2,2,2,1,0,0,3,3,0
AC,1,2,1,1,4,1,3,3,1,1,1,1,2,2,2,2,2,1,0,0,4,3,242
AC,1,1,1,0,4,3,1,3,1,1,1,2,2,2,2,2,2,1,0,0,4,3,400
AC,1,1,1,0,4,3,1,2,1,1,2,2,2,2,2,2,2,1,0,0,4,3,151
AC,1,1,1,0,3,2,1,3,5,2,2,2,2,2,2,2,2,0,0,0,3,3,0
AC,1,3,1,1,7,4,3,2,1,1,1,1,2,2,2,1,2,1,0,0,7,3,1265
AC,1,3,4,0,7,3,4,2,6,1,2,1,2,2,2,2,2,1,0,0,7,3,200
AC,1,2,1,0,2,1,1,2,1,1,2,1,2,2,2,2,2,1,0,0,2,2,902
AC,1,1,1,0,4,1,3,3,3,1,2,2,2,2,2,2,2,1,0,0,4,3,300
AC,1,3,1,0,2,1,1,3,1,1,2,2,2,2,2,2,2,1,0,0,2,3,400
AC,1,1,1,0,5,2,3,3,1,1,1,1,2,2,2,2,2,1,0,0,5,3,450
AC,1,4,1,0,5,2,3,2,1,1,1,1,2,2,2,2,2,1,0,0,5,3,430
AC,1,3,1,0,5,3,2,2,1,1,1,1,2,2,2,2,2,1,0,0,5,3,240
AC,1,1,5,0,3,1,2,2,1,1,1,2,2,2,2,2,2,1,0,0,3,3,450
AC,1,2,1,0,3,2,1,3,6,1,1,2,2,2,2,2,2,1,0,0,3,3,0
AC,1,1,1,0,6,4,2,3,1,1,2,2,2,2,2,2,2,1,0,0,6,3,233
AC,1,2,1,1,5,3,2,2,1,1,1,2,2,2,2,2,2,1,0,0,5,3,180
AC,1,2,5,0,3,2,1,3,3,1,1,1,2,2,2,2,2,0,0,0,3,3,251
AC,1,1,1,0,4,2,2,2,1,1,1,1,2,2,2,2,2,1,0,0,4,3,447
AC,1,1,1,0,4,0,4,2,1,1,2,2,2,2,2,2,2,0,0,0,4,3,300
AC,1,2,1,0,3,2,1,2,1,1,1,1,2,2,2,2,2,2,0,0,3,3,623
AC,1,,,,5,3,2,,,,,,,,,,,,,,5,3,0
AC,1,2,1,0,5,3,2,3,1,2,1,2,2,2,2,2,2,1,0,0,5,3,351
AC,1,4,1,1,4,2,2,2,1,1,1,2,2,2,2,2,2,1,0,0,4,3,100
AC,1,1,5,0,3,1,2,3,1,2,2,2,2,2,2,2,2,0,0,0,3,3,200
AC,1,4,5,1,4,2,2,3,6,1,1,1,2,2,2,1,2,1,1,0,4,3,400
AC,1,4,5,0,3,2,1,2,1,1,1,2,2,2,2,2,2,1,0,0,3,3,150
AC,1,4,5,1,5,1,4,3,1,1,1,2,2,2,2,2,2,0,0,0,5,3,151
AC,1,4,5,1,3,1,2,3,1,1,1,2,2,2,2,2,2,1,0,0,3,3,0
AC,1,4,5,1,3,2,1,3,1,1,1,1,2,2,2,2,2,1,0,0,3,3,0
AC,1,4,5,1,4,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,4,3,388
AC,1,4,5,1,6,3,3,1,1,1,2,2,2,2,2,2,2,1,0,0,6,3,100
AC,1,4,5,1,3,2,1,1,1,1,1,2,2,2,2,2,2,1,0,0,3,3,400
AC,1,4,5,1,5,2,3,1,1,1,2,2,2,2,2,2,2,1,0,0,5,3,400
AC,1,6,1,1,4,1,3,1,5,1,1,1,2,2,2,1,2,1,0,0,4,3,319
AC,1,1,1,0,1,0,1,3,1,1,2,2,2,2,2,2,2,1,0,0,1,3,130
AC,1,3,1,0,4,2,2,3,1,2,2,2,2,2,2,2,2,1,0,0,4,3,100
AC,1,4,5,1,3,2,1,3,1,1,1,1,2,2,2,2,2,2,0,0,3,3,200
AC,1,4,5,1,3,1,2,3,1,1,1,2,2,2,2,2,2,0,0,0,3,3,451
AC,1,4,1,1,5,3,2,3,1,2,2,2,2,2,2,2,2,0,0,0,5,3,171
AC,1,1,3,0,3,1,2,1,1,1,1,1,2,2,2,2,2,0,0,0,3,3,498
AC,1,4,1,1,4,2,2,1,1,1,1,2,2,2,2,2,2,1,0,0,4,3,265
AC,1,3,5,0,6,4,2,2,1,1,1,1,2,2,2,1,2,1,0,0,6,3,282
AC,1,4,1,1,6,4,2,1,1,1,1,1,2,2,2,2,2,1,0,0,6,3,1020
AC,1,3,1,0,2,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,2,3,551
AC,1,4,1,0,3,2,1,1,1,1,1,2,2,2,2,2,2,0,0,0,3,3,0
AC,1,2,5,0,4,2,2,3,1,1,1,2,2,2,2,2,2,0,0,0,4,3,0
AC,1,4,1,0,6,2,4,1,1,1,2,1,2,2,2,2,2,1,0,0,6,3,302
AC,1,1,1,0,3,2,1,1,1,1,1,2,2,2,2,2,2,1,0,0,3,3,300
